latitude,longitude,ownership,postNumber,propertyType,totalPrice,usableArea
59.1285,10.1855,Eier (Selveier),3244,Leilighet,5276962,93
63.422363,10.439858,Andel,7046,,5511060,70
63.6122,11.0446,Andel,7630,,4823719,86
59.1084,10.217,Eier (Selveier),3209,,13987500,277
63.3880616810673,10.3423404693604,Eier (Selveier),7020,,10698143,112
59.2963,9.2684,Andel,3830,,5741949,165
59.0454003897299,9.65630115413762,Andel,3962,,5190960,114
59.4944946321464,10.3053117509466,Andel,3085,,5583835,92
63.3102,10.4933,Eier (Selveier),7540,,3185217,56
64.4733,11.5459,Andel,7805,,4617831,103
59.9466326320575,10.7840780848451,Eier (Selveier),0487,,22443036,248
59.2772834089936,10.44274153579,Eier (Selveier),3118,Enebolig,8358722,155
63.3054,10.1595,Eier (Selveier),7350,,6598737,144
63.4448366949622,10.446302994664,Eier (Selveier),7041,Leilighet,8292290,92
63.283543,10.284643,Eier (Selveier),7224,,4640676,64
62.4965070299074,6.20066642761231,Eier (Selveier),6057,Tomannsbolig,6790000,180
62.7570027554587,7.29849274005459,Eier (Selveier),6420,Enebolig,7991840,176
62.5221212446796,6.1374872701587,Eier (Selveier),6050,Enebolig,13255000,346
62.7569699941675,7.2982257626816,Eier (Selveier),6420,Enebolig,8261840,176
63.379704,10.350884,Eier (Selveier),7099,,3056224,43
64.8655936979852,11.2438436466045,Eier (Selveier),7900,,3975728,60
59.2282,10.435,Eier (Selveier),3140,,7361921,119
63.1993111538989,10.3038883209229,Eier (Selveier),7234,,2901872,64
59.1178,10.2176,Andel,3212,,5789333,89
59.2969037909999,10.1978206877381,Eier (Selveier),3158,Enebolig,6514870,168
63.7257412108342,9.70633506774903,Eier (Selveier),7140,,5338438,146
59.0803,9.6928,Andel,3941,,5118460,100
59.2471,10.4174,Eier (Selveier),3120,,7025209,100
59.2344667044008,10.4074484109879,Eier (Selveier),3140,,4633389,95
63.5093405331254,10.8094784265109,Eier (Selveier),7510,,5511369,140
59.2081,9.6125,Andel,3715,,7833318,134
59.2166571902549,9.59128732770377,Andel,3723,,5540610,73
59.9354,10.8263,Andel,0598,,6688658,63
59.9137,10.7864,Eier (Selveier),0655,,7794047,76
62.4355782394129,6.37020841751587,Eier (Selveier),6020,Enebolig,8028842,153
59.9169176159784,10.7908799241543,Eier (Selveier),0661,Leilighet,13169823,92
62.7451571974575,7.16627663287294,Eier (Selveier),6416,Enebolig,8550000,183
59.9292,10.7932,Eier (Selveier),0585,,8296186,80
62.7515009462919,7.24925803396784,Eier (Selveier),6423,Enebolig,8394920,271
62.615062350964,7.0718347826317,Eier (Selveier),6390,Leilighet,2961000,90
62.5006388845718,6.12865603437145,Eier (Selveier),6050,Enebolig,9791300,242
62.4688673547828,6.1883254745845,Eier (Selveier),6008,Leilighet,7979720,89
62.468887191558,6.18830032126847,Eier (Selveier),6008,Leilighet,11923170,139
59.9444501454773,10.891134449884,Eier (Selveier),1053,,10528869,190
62.46890702832,6.18829556292874,Eier (Selveier),6008,Leilighet,3627295,57
59.2007,9.6091,Andel,3732,,5231820,84
59.0459,9.6952,Andel,3960,,4536320,90
59.2007,9.6091,Andel,3732,,4456235,72
63.4704,10.9296,Andel,7500,,6235668,83
64.0073,11.5092,Eier (Selveier),7713,,8826294,113
63.40549,10.501375,Eier (Selveier),7057,,3933534,59
63.4467423387115,10.4451560251729,Eier (Selveier),7040,,5204088,61
63.1979,10.2997,Eier (Selveier),7234,,4192177,95
63.4448366949622,10.446302994664,Andel,7041,,5913150,78
63.4448366949622,10.446302994664,Andel,7041,,4880897,69
63.3525,10.3461,Eier (Selveier),7088,,5125912,91
63.4392,10.4673,Eier (Selveier),7041,,4713864,56
63.29760231169,10.4826080863423,Eier (Selveier),7540,,3221191,60
63.303703,9.845962,Eier (Selveier),7300,,4277830,64
63.4066301578225,10.4263370146179,Eier (Selveier),7033,,8317273,136
59.2646085429703,10.3561592102051,Eier (Selveier),3173,,4270011,79
59.9298,10.7941,Eier (Selveier),0585,,7305724,75
59.1000027780157,10.091304459254,Eier (Selveier),3270,,4113870,101
59.264653191395,10.3556982153171,Eier (Selveier),3173,,5881033,124
59.9293,10.793,Eier (Selveier),0585,,7944793,80
59.9658,10.7695,Andel,0884,,9273162,80
59.4921969242986,10.3002014441564,Eier (Selveier),3085,,6584750,129
59.2100008482672,9.5933083846872,Andel,3722,,7801235,120
62.4395714275133,6.36278465160592,Eier (Selveier),6020,Tomannsbolig,4790000,117
62.4660950358669,6.28029518267888,Eier (Selveier),6014,Leilighet,5790000,117
59.1919979370698,9.61570097249239,Andel,3732,,5474163,87
59.2157508804658,9.59578495357653,Eier (Selveier),3716,Enebolig,5995000,151
59.1308027562642,10.1885916965468,Andel,3224,,4891920,76
59.131,10.2256,Eier (Selveier),3210,Leilighet,5411892,86
62.4345411713373,6.35416110179285,Eier (Selveier),6020,Enebolig,8963080,242
59.2419588095045,10.4618934552541,Eier (Selveier),3132,Leilighet,6573912,86
62.7639590185415,6.99342295546348,Eier (Selveier),6409,Tomannsbolig,5027620,158
63.4424,10.4414,Eier (Selveier),7066,,9326429,137
63.2780551702341,9.8289486908121,Eier (Selveier),7320,,3250872,58
63.7933054149198,11.4806464896922,Andel,7650,,3272020,69
63.30994,9.87228,Eier (Selveier),7300,,6239920,171
63.3663963589702,10.3481715113124,Andel,7078,,3814209,49
63.29345,9.087057,Eier (Selveier),7200,,5440320,91
63.29345,9.087057,Eier (Selveier),7200,,4391342,76
63.4371997521286,10.6271069863952,Eier (Selveier),7560,,4655066,67
63.7655590454463,11.4719488003194,Eier (Selveier),7657,,6006342,150
63.424957,10.53859,Eier (Selveier),7054,Leilighet,2919545,41
63.429802,10.466527,Eier (Selveier),7047,Leilighet,4276592,62
62.5011838106898,6.69960021972656,Eier (Selveier),6260,Enebolig,5618750,145
62.502736120073,6.701203229203,Eier (Selveier),6260,Enebolig,6002500,192
62.2052284495926,6.14362031659525,Eier (Selveier),6153,Enebolig,6940000,181
62.3465975163497,5.59795084204044,Eier (Selveier),6098,Enebolig,7148000,264
62.3627583899304,5.64596198854639,Eier (Selveier),6094,Leilighet,3990000,117
63.7398005382924,11.3064043272598,Andel,7605,,6056316,88
63.2877,10.3215,Eier (Selveier),7224,,9287592,270
62.616672183529,7.09545135498047,Eier (Selveier),6390,Leilighet,5320167,144
62.6149833887836,7.07223009240518,Eier (Selveier),6390,Leilighet,3602585,120
62.6142727558515,7.14536958709074,Eier (Selveier),6392,Leilighet,3501585,120
62.6188081384747,7.09407319217895,Eier (Selveier),6390,Enebolig,3018670,150
62.4601,6.3334,Eier (Selveier),6017,Leilighet,8857590,94
62.3387517922204,5.66120147777838,Eier (Selveier),6091,Tomannsbolig,4390000,125
62.3459952186634,5.59833739349537,Eier (Selveier),6092,Enebolig,5493000,196
59.278717334312,10.4859378838181,Eier (Selveier),3150,Enebolig,6806369,155
62.4998363394922,6.71702062869767,Eier (Selveier),6260,Enebolig,5650000,122
62.4988554203915,6.12642364341444,Eier (Selveier),6050,Enebolig,4980000,126
62.3154938006584,5.83648681640625,Eier (Selveier),6065,Tomannsbolig,3259250,104
59.1550342132927,9.6329668831185,Andel,3740,Leilighet,3696132,77
63.6045601076815,8.96463818499314,Eier (Selveier),7240,,4266587,66
62.7440022321843,7.20369730930747,Eier (Selveier),6416,Enebolig,8013869,143
63.4371171204274,10.6051565752568,Eier (Selveier),7562,,2918187,48
63.4670245419251,10.9379177073922,Eier (Selveier),7514,,4882420,72
63.367341719721,10.4058537416971,Eier (Selveier),7081,,4520223,72
63.3098,10.1662,Eier (Selveier),7350,,5242760,
63.3495,10.3257,Eier (Selveier),7089,,5516446,84
63.443645,10.453431,Eier (Selveier),7041,,5190879,63
63.4369496355314,10.512193521479,Eier (Selveier),7053,,9523547,99
63.2832423427326,10.2756465749223,Eier (Selveier),7224,,5290870,71
63.3092,10.491,Eier (Selveier),7540,,5892860,142
63.745274,11.328957,Eier (Selveier),7604,,5909920,139
64.3879613758091,11.3986791715185,Eier (Selveier),7822,,2656500,50
63.293156,9.086102,Eier (Selveier),7200,,5231790,117
63.2748011274968,10.2441984907151,Eier (Selveier),7227,,4165772,78
63.3096,10.1643,Eier (Selveier),7350,,5519427,147
63.3591611543635,10.3631826504113,Eier (Selveier),7072,,5311470,118
64.7422,12.8455,Andel,7892,,3423485,71
63.3995410007472,10.4357705914773,Eier (Selveier),7033,,5372477,70
64.9203,11.3168,Eier (Selveier),7900,,2955342,93
63.4784216715252,10.9410823903827,Eier (Selveier),7506,,2657299,42
63.4328352343295,10.452588981186,Eier (Selveier),7045,,14749328,265
63.3092,10.491,Eier (Selveier),7540,,4967342,116
63.4413,10.4427,Eier (Selveier),7066,,5050760,59
62.426485025907,6.40469431491121,Eier (Selveier),6013,Enebolig,9051342,181
62.1516984983087,6.06944579742577,Eier (Selveier),6102,Enebolig,7992500,173
62.46723022453,6.10985791821732,Eier (Selveier),6006,Enebolig,6625000,158
62.4470568433848,6.21413579452533,Eier (Selveier),6030,Tomannsbolig,3090000,64
62.5017386343262,6.6972827911377,Eier (Selveier),6260,Tomannsbolig,5115000,141
62.73544,7.1276326,Eier (Selveier),6412,Rekkehus,7484170,129
62.1499784961738,6.08484734126217,Eier (Selveier),6103,Enebolig,7990000,157
59.0893,10.2127,Andel,3231,Leilighet,3862671,83
59.0112705430502,10.0358657994521,Eier (Selveier),3290,Andre,9517142,94
59.9448,10.7008,Eier (Selveier),0374,,31514747,152
64.86531,11.59806,Eier (Selveier),7970,,3723420,107
59.9501558479895,10.7658117400121,Eier (Selveier),0484,Leilighet,7073342,44
63.421402,10.518501,Andel,7056,Leilighet,10903732,117
59.8602,10.8002,Eier (Selveier),1166,,11096299,86
63.4441572625063,10.4329134796353,Eier (Selveier),7041,Leilighet,3174640,35
63.4441572625063,10.4329134796353,Eier (Selveier),7041,Leilighet,4582220,62
59.9501558479895,10.7658117400121,Eier (Selveier),0484,Leilighet,18559842,117
59.9501558479895,10.7658117400121,Eier (Selveier),0484,Leilighet,31572842,143
59.1345,10.2199,Andel,3211,,7529448,87
59.9267,10.6604,Eier (Selveier),0280,Leilighet,12072592,131
63.43135,10.466131,Eier (Selveier),7044,,4745954,55
63.4314743466758,10.4657745795484,Eier (Selveier),7044,,4062240,50
63.4426,10.4424,Eier (Selveier),7066,,13054905,106
63.776602527086,11.7323787844126,Andel,7660,,3035572,73
59.9447809436696,10.8089162981137,Eier (Selveier),0590,,10120048,88
63.9564,11.3285,Eier (Selveier),7670,,2673757,68
59.9267,10.6604,Eier (Selveier),0280,Tomannsbolig,16385092,154
63.3095,10.1646,Eier (Selveier),7350,,5536094,150
63.42328,10.442154,Andel,7046,Leilighet,6121060,73
63.3923161541161,10.4263743704725,Eier (Selveier),7036,,4654506,67
63.3644980179357,10.3553098193053,Andel,7078,Leilighet,2985335,35
59.9655,10.7712,Andel,0884,,12685295,112
59.8835,10.7835,Eier (Selveier),1177,,25486963,131
59.9415997193958,10.6486918235852,Andel,0753,,11841143,93
59.9167,10.7848,Andel,0655,,8007675,78
63.4179198181174,10.4697132110596,Eier (Selveier),7047,,10745000,158
59.033878437588,9.99736591881264,Eier (Selveier),3265,Enebolig,6075000,123
59.0890180478386,10.0973254216838,Eier (Selveier),3270,Enebolig,6550000,155
59.5469885065177,10.0826557336434,Eier (Selveier),3090,Enebolig,4999962,150
63.752922,11.286398,Eier (Selveier),7603,,5970045,166
63.433193,10.452076,Eier (Selveier),7045,Enebolig,14827770,254
63.3002964492149,10.4899512668056,Eier (Selveier),7540,,3465125,69
63.44367,10.453439,Eier (Selveier),7041,,6326290,79
63.5073,10.0174,Andel,7105,,4860290,76
63.4147381819457,10.3644035965451,Eier (Selveier),7020,,7974070,118
59.933,10.7951,Andel,0585,,6860040,78
59.9415997193958,10.6486918235852,Andel,0753,,8240010,79
59.8874114651697,10.8467357087792,Eier (Selveier),0690,,12501369,121
59.9322966103871,10.6772007190381,Andel,0377,,18119060,127
59.9358,10.8266,Andel,0598,,6143022,64
59.9331,10.7952,Andel,0585,,8282294,80
59.933,10.7951,Andel,0585,,8502372,87
59.9657,10.7696,Andel,0884,,8296899,84
59.978,10.6657,Eier (Selveier),0791,,14001703,140
59.933,10.7951,Andel,0585,,7412124,80
59.9332,10.7953,Andel,0585,,8956121,86
59.9167,10.7849,Andel,0655,,9075562,82
59.9167,10.7846,Andel,0655,,7940440,67
64.4685333570567,11.4800658007462,Andel,7802,,4539460,88
59.8726,10.8112,Andel,1150,,9671620,76
59.2471,10.4174,Eier (Selveier),3120,Leilighet,6370070,107
59.2126518355826,10.4243435467457,Eier (Selveier),3140,Enebolig,5470092,116
59.9331,10.7953,Andel,0585,,8864140,82
63.418865,10.550199,Eier (Selveier),7054,Leilighet,3774240,68
63.4204033186278,10.4707982987967,Eier (Selveier),7047,Leilighet,4777417,67
63.2772960201564,9.83485131483192,Eier (Selveier),7320,,5804920,168
63.3597210091805,10.3666606302617,Eier (Selveier),7072,,7561406,177
63.3945,10.4401,Eier (Selveier),7049,,7266256,120
63.744213,11.328872,Eier (Selveier),7604,,5527420,135
64.8502,11.2088,Eier (Selveier),7900,,3824842,116
63.3989,10.4358,Eier (Selveier),7033,,4520158,59
63.4364030136161,10.4561988528811,Eier (Selveier),7044,Rekkehus,7250000,101
63.4441572625063,10.4329134796353,Eier (Selveier),7041,Leilighet,3817390,45
59.9273343172376,10.7685817655029,Andel,0566,,9416694,73
59.933,10.7898,Eier (Selveier),0585,Leilighet,4972170,37
59.9339084521825,10.7927549400617,Eier (Selveier),0585,Leilighet,7581730,81
59.9468814980477,10.6892622043518,Eier (Selveier),0775,,17014439,183
59.9273343172376,10.7685817655029,Andel,0566,Leilighet,12599750,104
59.9098571608487,10.8252548343076,Andel,0667,,7283347,72
59.8577,10.7968,Eier (Selveier),1166,,15063842,207
59.9322345195303,10.6772267297312,Andel,0377,,16526385,118
59.967704496074,10.7730023048249,Andel,0884,,16338359,114
59.93361,10.789398,Eier (Selveier),0585,,11283467,100
59.9633,10.8841,Eier (Selveier),0963,,8903734,141
59.95407344874,10.6889361527057,Eier (Selveier),0776,,28501286,172
59.9267,10.6604,Eier (Selveier),0280,Tomannsbolig,17085092,154
59.917257876015,10.7826887185257,Andel,0655,Leilighet,9813190,83
59.917257876015,10.7826887185257,Andel,0655,Leilighet,10374111,99
59.154,10.3906,Eier (Selveier),3145,Enebolig,5366342,133
59.4814529155025,10.3100271638083,Eier (Selveier),3084,Leilighet,3477870,47
64.4885,10.894,Eier (Selveier),7770,,4362842,67
59.5737983784073,10.2654200508642,Eier (Selveier),3077,Enebolig,8713726,187
59.0514,10.0291,Andel,3256,Leilighet,5027132,68
59.4176799109082,10.3837019354816,Eier (Selveier),3180,Enebolig,6727250,125
64.86543,11.606433,Eier (Selveier),7970,,3248121,80
64.4627,11.7617,Andel,7860,,3852938,70
64.8745,11.2366,Eier (Selveier),7900,,4367342,137
63.4707449906702,10.9299936345402,Eier (Selveier),7500,,7416170,147
63.4363606557825,10.5117054782424,Eier (Selveier),7053,Leilighet,5177892,61
63.7462463,11.3244085,Eier (Selveier),7604,,8300655,169
64.8637,11.5999,Andel,7970,,4305853,84
64.8506152261144,11.2381007704002,Eier (Selveier),7900,,3316196,68
63.395805,10.338325,Eier (Selveier),7024,,4602354,59
59.0027822210492,9.7494649887085,Andel,3970,,5737479,80
63.4571,11.6987,Eier (Selveier),7530,,3135275,58
62.9724284801332,8.72082710266113,Eier (Selveier),6650,,3383549,63
59.0399,10.0679,Andel,3260,,6974882,94
59.2166,10.3365,Eier (Selveier),3159,,6800000,92
62.4366350422453,6.28487623035452,Eier (Selveier),6035,,4712842,107
59.1273546394717,9.65215511976239,Andel,3925,,6306132,166
59.8604,10.7998,Eier (Selveier),1167,Leilighet,16401342,119
59.3059012421355,10.1764952525487,Eier (Selveier),3158,,6337370,163
59.9505346269181,10.7421366474363,Eier (Selveier),0854,,28205519,246
59.2159,9.5957,Eier (Selveier),3716,Enebolig,7996342,147
59.1682161980097,9.63639955136174,Andel,3736,Leilighet,4188860,80
59.9330856788823,10.7909243549178,Eier (Selveier),0585,,6989806,62
59.9294,10.6401,Eier (Selveier),0382,,20417256,175
62.4676424083881,6.34194371705304,Eier (Selveier),6018,,5645342,110
63.4370403568335,10.6046387995666,Eier (Selveier),7562,Leilighet,2408000,38
63.2837003023386,10.045108353037,Eier (Selveier),7355,,3502420,83
63.4419,10.4437,Eier (Selveier),7066,,5212117,59
62.6037205986298,9.71292842843678,Eier (Selveier),7340,,4731160,167
63.437,10.9301,Eier (Selveier),7517,,5616790,118
63.7942906079978,11.4877190397438,Andel,7650,,4121696,83
63.2843,10.286,Eier (Selveier),7224,,3397223,49
63.2843,10.286,Eier (Selveier),7224,,3955252,56
63.4424220594496,10.4433331276407,Eier (Selveier),7066,Leilighet,4191765,56
62.6164110757636,9.73111777242768,Eier (Selveier),7340,,5018170,87
63.4694956555537,10.9281015921012,Eier (Selveier),7500,,3243700,50
63.4397,10.606,Eier (Selveier),7562,,9226342,158
64.3924744661458,11.3950431148634,Andel,7822,,2911960,69
62.5572084548839,6.62939084344179,Eier (Selveier),6265,,5511960,121
62.1898238866835,6.12281531095505,Eier (Selveier),6155,,3360455,85
62.4386704371675,6.39159679412842,Eier (Selveier),6012,,6519920,152
62.14686,6.08921,Eier (Selveier),6103,,5162400,86
63.3989,10.4358,Eier (Selveier),7033,,3813761,48
63.422363,10.439858,Andel,7046,Leilighet,5121060,76
63.43135,10.466131,Eier (Selveier),7044,Leilighet,10944897,117
63.3995410007472,10.4357705914773,Eier (Selveier),7033,,4176939,53
63.4314743466758,10.4657745795484,Eier (Selveier),7044,Leilighet,4742247,62
59.9419,10.6899,Eier (Selveier),0376,,19622175,155
63.4022,10.5011,Eier (Selveier),7057,,10028369,180
59.9463985511097,10.67480594559,Eier (Selveier),0376,,24259703,256
63.804768967764,11.4729291845691,Andel,7654,,4299000,120
63.485188,10.899063,Eier (Selveier),7512,,4263517,85
59.2535232928684,9.56816074460264,Eier (Selveier),3721,Enebolig,5089800,188
63.285815332002,11.0744664097274,Eier (Selveier),7584,,2586458,67
59.08677474091,9.80807014213591,Andel,3947,Leilighet,6271363,83
59.9343,10.8277,Andel,0598,,7715308,80
59.0429029767094,10.0927876395174,Eier (Selveier),3261,Enebolig,5745000,165
63.1979,10.2997,Andel,7234,,4305925,90
63.42507,10.53773,Eier (Selveier),7054,,4489998,57
63.5844,9.9595,Eier (Selveier),7100,,1912009,43
63.2855990215643,10.2780969623215,Eier (Selveier),7224,Tomannsbolig,9037592,285
63.4209922507401,10.1458419955406,Eier (Selveier),7070,,6539175,178
63.311543,9.812475,Eier (Selveier),7310,,5095270,119
59.9368489453,10.8300512008,Eier (Selveier),0598,,7411756,77
63.6377967891889,11.2738039763166,Eier (Selveier),7622,,3314655,71
59.9245,10.6426,Eier (Selveier),0284,,15368019,170
63.4459020372481,10.8989094537381,Eier (Selveier),7517,,5877452,169
63.3644980179357,10.3553098193053,Andel,7078,,3953492,55
62.7354,7.1237,Eier (Selveier),6410,,7007189,162
63.593616276773,11.362522820631,Eier (Selveier),7622,Andre,2962655,61
62.4688475179944,6.18828100484924,Eier (Selveier),6008,,7260356,100
62.4261563584917,6.39845716807862,Eier (Selveier),6013,,9427075,153
63.3115788535594,9.85286046948381,Eier (Selveier),7300,Leilighet,3916920,53
62.5088563040308,6.4303964020252,Eier (Selveier),6057,,3811342,74
62.3408028666456,5.85190741052591,Eier (Selveier),6065,,5906930,108
59.9596,10.6537,Eier (Selveier),0785,Leilighet,13616990,117
59.9522,10.7801,Eier (Selveier),0487,Enebolig,18901342,171
59.0641471351174,10.0559419141309,Andel,3274,Leilighet,4406132,77
59.8744,10.8447,Andel,0693,Rekkehus,9236164,142
59.9479153354324,10.7068738945337,Eier (Selveier),0373,,28585090,154
59.313659054168,10.1633920106001,Eier (Selveier),3158,Enebolig,5225000,163
59.9549517320292,10.6364135373484,Eier (Selveier),0757,,17050740,214
59.3135933501221,10.1633401624773,Eier (Selveier),3158,Enebolig,4525000,85
63.744595,11.329126,Eier (Selveier),7604,,7521170,146
59.9329,10.795,Andel,0585,Leilighet,6676640,86
63.3115788535594,9.85286046948381,Eier (Selveier),7300,Leilighet,4317320,62
59.9443157389099,10.6954927207711,Eier (Selveier),0374,,23976669,252
59.9499184538035,10.6916637188963,Eier (Selveier),0775,,27559703,282
59.8714,10.8011,Eier (Selveier),1163,,16976170,226
59.8876600729503,10.8046956550155,Andel,1184,,5351332,56
59.8791574396945,10.7887582477074,Eier (Selveier),1177,,29201369,305
59.8784,10.8377,Eier (Selveier),0692,,6628758,68
59.9257,10.8138,Andel,0581,,7020175,71
59.0023,10.0424,Andel,3290,,9616222,113
59.5742633607522,10.2650498935355,Eier (Selveier),3077,Tomannsbolig,5616369,122
59.087046536889,9.80811639008372,Andel,3947,,5754696,80
59.4992910878287,10.2969330890609,Eier (Selveier),3084,,3970617,76
59.2421,10.4628,Eier (Selveier),3132,,5333298,77
59.4993766575034,10.2968272875715,Eier (Selveier),3084,,4745880,107
65.365379027579,12.191914459413,Andel,8920,,3497500,82
59.9372976620061,10.7658052221834,Eier (Selveier),0477,,9999283,84
59.9154,10.7986,Eier (Selveier),0663,Leilighet,7027374,65
59.9242,10.6913,Eier (Selveier),0274,,23654300,122
63.3957031332354,10.3237046859482,Eier (Selveier),7024,Leilighet,6332065,104
59.9697525196322,10.6489031986977,Eier (Selveier),0788,,24938220,155
59.9169176159784,10.7908799241543,Eier (Selveier),0661,,8416362,77
63.418865,10.550199,Eier (Selveier),7054,Leilighet,4414140,73
63.33705,10.062469,Eier (Selveier),7353,,4768270,93
59.5737141608419,10.266948759932,Eier (Selveier),3077,Leilighet,4829000,116
63.424957,10.53859,Eier (Selveier),7054,,4043171,56
64.4769731273657,11.5774765285504,Eier (Selveier),7805,Enebolig,4109987,118
62.779346,9.596616,Eier (Selveier),7393,,3038405,78
63.4163159041426,10.5526677543895,Eier (Selveier),7054,Leilighet,3724015,55
63.43175,10.355423,Eier (Selveier),7018,,4787964,66
63.43671,10.457115,Eier (Selveier),7044,,7331299,85
59.9608,10.6751,Eier (Selveier),0787,Tomannsbolig,17263670,154
59.9608,10.6751,Eier (Selveier),0787,Tomannsbolig,17513670,154
66.3378,14.1121,Eier (Selveier),8616,,7511989,135
63.4710645067252,10.9311137716353,Eier (Selveier),7500,,4413869,83
68.7204405698983,15.3925836377881,Eier (Selveier),8416,,5990000,149
65.4934465197333,12.2582010104901,Andel,8907,,3638333,61
59.8438752941109,10.7764446820212,Eier (Selveier),1168,,15137037,251
59.93361,10.789398,Eier (Selveier),0585,,7051961,61
59.9443796862691,10.7875727344331,Eier (Selveier),0488,,14868512,151
59.9500845560956,10.7655519613199,Eier (Selveier),0484,,13130128,86
65.4674304093364,12.1986821427532,Eier (Selveier),8904,,4520000,70
69.683,18.9947,Eier (Selveier),9019,,6369413,117
59.9098571608487,10.8252548343076,Andel,0667,Leilighet,4310408,44
68.7996,16.5484,Andel,9405,,4621609,68
67.2775988139501,14.549512656436,Eier (Selveier),8020,,7503752,131
69.6663277442048,18.92426030954,Eier (Selveier),9016,,5960028,82
68.6991318829756,15.4529121680983,Eier (Selveier),8406,,3550000,70
65.8432720797292,13.2000303268433,Eier (Selveier),8663,,3386524,53
69.7930165540825,20.9373216336329,Eier (Selveier),9152,,3366125,60
68.5887,16.571032,Eier (Selveier),9440,,4770457,121
63.3946,10.4411,Eier (Selveier),7049,,7354261,123
63.4355951371375,10.4264052679462,Andel,7068,Leilighet,6714460,76
63.443528519856,10.4532196160224,Eier (Selveier),7041,Leilighet,3321440,38
63.422363,10.439858,Andel,7046,,4316893,52
69.6396938586955,18.9020294293089,Eier (Selveier),9013,Enebolig,10053870,181
69.2687693385801,19.9544155476695,Eier (Selveier),9046,,3515000,90
69.6493,18.9082,Eier (Selveier),9013,,7187453,92
69.0645016377055,18.5150951444014,Eier (Selveier),9325,,5990000,208
69.6115,18.9414,Eier (Selveier),9020,,5056749,66
69.7087483575967,30.0510963912555,Andel,9901,,3587588,74
59.8911,10.8347,Eier (Selveier),0686,,15265633,201
59.921090448459,10.6966256216184,Eier (Selveier),0268,Leilighet,27950790,135
59.9677380939507,10.7971028374346,Eier (Selveier),0495,,13801342,134
68.1494937925788,13.6363573363976,Eier (Selveier),8370,,4815000,107
59.9448,10.7008,Eier (Selveier),0374,Leilighet,27182434,153
67.2968,14.4124,Eier (Selveier),8012,,3781475,48
64.6288966907971,12.3025202286555,Andel,7877,,3642155,70
63.3795250757337,10.3494644165039,Andel,7099,,3323623,51
67.3001916407676,14.4399692792413,Eier (Selveier),8011,,4584674,37
63.4201492171351,10.4486827489035,Andel,7046,Leilighet,6797084,94
63.3946,10.441,Eier (Selveier),7049,,3714529,52
68.4419684463118,17.4211142366157,Eier (Selveier),8517,,6373768,72
64.00514,11.505125,Andel,7713,,5270960,92
66.31,14.2131,Andel,8626,,5525000,108
64.5177340890531,11.2627029418945,Eier (Selveier),7819,Enebolig,4109987,118
67.2857,14.3921,Andel,8006,,5681901,76
63.4738346766122,10.9107009642392,Eier (Selveier),7503,,4581369,88
63.4163159041426,10.5526677543895,Eier (Selveier),7054,Leilighet,3022495,41
68.237841039776,14.5596313476563,Eier (Selveier),8300,,3246409,53
63.4370403568335,10.6049089170935,Eier (Selveier),7562,Leilighet,3209000,56
64.5177802478689,11.2616089910637,Eier (Selveier),7819,Enebolig,4131492,141
67.3149192093247,14.7320252861105,Eier (Selveier),8050,,6949702,127
69.643393557331,18.9334413894532,Eier (Selveier),9007,Leilighet,5997620,78
68.6846292228319,15.3988527279297,Eier (Selveier),8404,Tomannsbolig,3412592,80
69.6815,19.0836,Andel,9022,,5265543,87
69.95278,23.24398,Eier (Selveier),9513,,7016342,148
59.9169176159784,10.7908799241543,Eier (Selveier),0661,Leilighet,8356493,74
59.9257,10.8139,Andel,0581,,7333489,73
59.884,10.8001,Eier (Selveier),1185,Rekkehus,12908842,114
65.6775834495663,11.9552707672119,Andel,8982,,3715000,62
59.0888031000562,10.0974662526794,Eier (Selveier),3270,Enebolig,4950000,125
59.2929669571158,10.4753635361449,Andel,3114,Leilighet,7510082,119
59.0427790834078,10.0951209909459,Andel,3261,Rekkehus,4256132,96
59.2931313166274,10.4760012606584,Andel,3114,Leilighet,7328082,109
68.4811017430117,16.888790661122,Andel,8534,,4631132,105
63.4164334457887,10.4783084470007,Eier (Selveier),7047,Andre,4014720,50
68.1462850932464,13.6030350976205,Eier (Selveier),8370,,3105000,48
68.6573203205714,15.3379488208237,Eier (Selveier),8404,,5500000,147
68.7469021107981,15.6237101842925,Eier (Selveier),8407,,5500000,129
68.555793,14.917913,Eier (Selveier),8450,,2976650,65
66.1510729345038,13.8376235961914,Eier (Selveier),8643,,3059920,58
67.2855,14.4186,Eier (Selveier),8010,,4838092,66
68.4372,17.4289,Andel,8514,,5577360,79
69.6387,18.9422,Eier (Selveier),9007,,6312503,74
67.2817735170595,14.4852236272016,Andel,8073,,4128471,47
69.6815,19.0836,Andel,9022,,6485962,101
69.2326,18.0099,Eier (Selveier),9300,,6022052,118
59.93361,10.789398,Eier (Selveier),0585,,8345451,76
69.966644,23.243542,Eier (Selveier),9513,,5825445,77
66.0767,13.8073,Eier (Selveier),8646,,4689864,96
69.6492089894116,18.9075976725606,Eier (Selveier),9013,Leilighet,8025786,99
59.8814,10.7896,Eier (Selveier),1178,Rekkehus,13317592,150
69.9714,23.3186,Eier (Selveier),9514,,3844216,54
63.424957,10.53859,Eier (Selveier),7054,Leilighet,7636865,95
59.4077644796765,9.02383669521999,Eier (Selveier),3803,Enebolig,3868000,92
59.4764,10.3183,Andel,3083,Leilighet,7137462,112
